interaction_type,has_open_tracking,has_click_tracking,content_type,time_quadrant,hour,minute,weekday,date,month,thread_length,thread_avg_reply_delay,thread_avg_receive_delay,identifier,used_tracking
RECEIVED,FALSE,FALSE,SOCIAL,2,7,52,Thursday,29,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,1,0,47,Thursday,29,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,7,44,Thursday,29,10,2,8,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,7,36,Thursday,29,10,2,8,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,7,34,Thursday,29,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,7,28,Thursday,29,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,7,18,Thursday,29,10,2,37,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,FALSE,UPDATES,2,9,5,Thursday,29,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,UPDATES,2,6,57,Thursday,29,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,UPDATES,2,6,57,Thursday,29,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,PROMOTIONS,3,12,26,Thursday,29,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,UPDATES,2,7,39,Thursday,29,10,2,0,89,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,6,40,Thursday,29,10,2,37,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,TRUE,PROMOTIONS,2,6,34,Thursday,29,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,PROMOTIONS,2,6,34,Thursday,29,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,6,22,Thursday,29,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,UPDATES,1,1,8,Thursday,29,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,UPDATES,1,5,51,Thursday,29,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,1,5,30,Thursday,29,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,1,5,24,Thursday,29,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,1,5,8,Thursday,29,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,1,5,6,Thursday,29,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,1,5,2,Thursday,29,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,PROMOTIONS,4,23,57,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,UPDATES,1,3,53,Thursday,29,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,UPDATES,1,3,30,Thursday,29,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,SOCIAL,1,2,40,Thursday,29,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,FALSE,PROMOTIONS,1,2,37,Thursday,29,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,TRUE,UPDATES,4,23,4,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,PROMOTIONS,3,16,22,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,TRUE,UPDATES,4,20,51,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,3,13,25,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,UPDATES,4,20,17,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,UPDATES,1,1,35,Thursday,29,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,3,12,51,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,3,12,47,Wednesday,28,10,4,1755.333333,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,UPDATES,3,12,10,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,FALSE,UPDATES,3,12,12,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,3,17,55,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,TRUE,UPDATES,3,17,19,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,FALSE,PROMOTIONS,2,11,17,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,UPDATES,3,15,53,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,PERSONAL,4,21,13,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,8,26,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,TRUE,PROMOTIONS,3,15,26,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,8,23,Wednesday,28,10,4,1843,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,3,14,31,Wednesday,28,10,2,2,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,3,14,29,Wednesday,28,10,2,2,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,3,14,21,Wednesday,28,10,2,218,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,SOCIAL,3,13,54,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,3,13,45,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,FALSE,PROMOTIONS,3,13,31,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,TRUE,UPDATES,3,12,57,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,3,13,3,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,FALSE,UPDATES,3,12,43,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,FALSE,UPDATES,2,11,58,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,11,41,Wednesday,28,10,2,295,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,SOCIAL,2,11,21,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,11,9,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,FALSE,UPDATES,2,11,1,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,10,55,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,10,51,Wednesday,28,10,2,29,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,10,43,Wednesday,28,10,2,218,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,10,23,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,10,21,Wednesday,28,10,2,29,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,UPDATES,2,9,37,Wednesday,28,10,2,0,28,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,UPDATES,2,9,9,Wednesday,28,10,2,0,28,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,8,49,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,8,45,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,PERSONAL,3,13,58,Wednesday,28,10,2,6,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,8,27,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,PERSONAL,3,13,52,Wednesday,28,10,2,6,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,UPDATES,2,7,56,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,SOCIAL,2,7,37,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,3,13,7,Wednesday,28,10,3,2075.5,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,UPDATES,1,2,27,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,6,45,Wednesday,28,10,2,295,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,UPDATES,2,6,43,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,UPDATES,2,6,43,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,6,23,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,UPDATES,2,6,23,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,TRUE,FALSE,UPDATES,2,6,14,Wednesday,28,10,2,9,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,FALSE,UPDATES,2,6,4,Wednesday,28,10,2,9,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,PROMOTIONS,2,11,26,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,TRUE,PROMOTIONS,1,5,43,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,PROMOTIONS,1,1,34,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,UPDATES,1,3,44,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,FALSE,UPDATES,1,3,37,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,UPDATES,1,3,30,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,SOCIAL,1,2,31,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,TRUE,PROMOTIONS,1,1,43,Wednesday,28,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,TRUE,UPDATES,4,23,2,Tuesday,27,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,SOCIAL,4,23,17,Tuesday,27,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,PROMOTIONS,2,7,43,Tuesday,27,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,UPDATES,3,15,24,Tuesday,27,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,FALSE,PROMOTIONS,4,21,26,Tuesday,27,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,TRUE,UPDATES,4,21,8,Tuesday,27,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,4,19,16,Tuesday,27,10,5,182.25,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,3,17,44,Tuesday,27,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,3,17,40,Tuesday,27,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,3,17,38,Tuesday,27,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,3,17,32,Tuesday,27,10,3,7.5,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,3,17,18,Tuesday,27,10,3,7.5,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,3,17,16,Tuesday,27,10,3,7.5,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,3,16,32,Tuesday,27,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,UPDATES,2,10,8,Tuesday,27,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,UPDATES,3,15,45,Tuesday,27,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,UPDATES,3,15,11,Tuesday,27,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,3,14,28,Tuesday,27,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,TRUE,PROMOTIONS,3,14,1,Tuesday,27,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,3,14,6,Tuesday,27,10,5,182.25,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,UPDATES,2,8,51,Tuesday,27,10,2,0,431,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,TRUE,UPDATES,3,13,14,Tuesday,27,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,SOCIAL,3,13,3,Tuesday,27,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,UPDATES,4,18,13,Tuesday,27,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,FALSE,UPDATES,3,12,42,Tuesday,27,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,FALSE,UPDATES,2,11,57,Tuesday,27,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,11,52,Tuesday,27,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,PROMOTIONS,1,4,2,Tuesday,27,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,9,50,Tuesday,27,10,5,182.25,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,3,15,5,Tuesday,27,10,3,2075.5,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,9,29,Tuesday,27,10,3,8.5,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,9,18,Tuesday,27,10,3,8.5,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,9,12,Tuesday,27,10,3,8.5,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,SOCIAL,2,7,52,Tuesday,27,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,UPDATES,2,7,45,Tuesday,27,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,UPDATES,2,7,57,Tuesday,27,10,2,40,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,7,8,Tuesday,27,10,5,182.25,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,7,5,Tuesday,27,10,5,182.25,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,UPDATES,2,6,55,Tuesday,27,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,UPDATES,2,6,55,Tuesday,27,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,UPDATES,1,1,40,Tuesday,27,10,2,0,431,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,FALSE,UPDATES,2,8,37,Tuesday,27,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,6,30,Tuesday,27,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,UPDATES,2,7,16,Tuesday,27,10,2,40,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,6,18,Tuesday,27,10,2,146,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,1,4,4,Tuesday,27,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,1,3,52,Tuesday,27,10,2,146,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,UPDATES,1,3,50,Tuesday,27,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,UPDATES,1,3,31,Tuesday,27,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,FALSE,UPDATES,1,2,53,Tuesday,27,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,SOCIAL,1,2,38,Tuesday,27,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,FALSE,UPDATES,4,21,0,Monday,26,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,PROMOTIONS,4,23,32,Monday,26,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,PROMOTIONS,3,16,51,Monday,26,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,FALSE,PROMOTIONS,4,22,34,Monday,26,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,TRUE,UPDATES,4,19,53,Monday,26,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,UPDATES,1,0,31,Tuesday,27,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,TRUE,UPDATES,4,20,58,Monday,26,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,FALSE,UPDATES,4,19,38,Monday,26,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,SOCIAL,2,11,58,Monday,26,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,PROMOTIONS,3,12,48,Monday,26,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,FALSE,PROMOTIONS,3,13,13,Monday,26,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,TRUE,UPDATES,3,17,21,Monday,26,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,SOCIAL,2,10,14,Monday,26,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,3,17,12,Monday,26,10,3,84.5,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,UPDATES,3,16,47,Monday,26,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,FALSE,UPDATES,3,16,22,Monday,26,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,FALSE,PROMOTIONS,3,15,59,Monday,26,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,3,15,46,Monday,26,10,2,584,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,3,15,41,Monday,26,10,3,84.5,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,4,20,37,Monday,26,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,SOCIAL,3,14,49,Monday,26,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,TRUE,PROMOTIONS,3,14,37,Monday,26,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,3,14,22,Monday,26,10,3,84.5,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,UPDATES,3,14,20,Monday,26,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,SOCIAL,2,6,46,Monday,26,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,TRUE,UPDATES,3,13,3,Monday,26,10,2,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,TRUE,UPDATES,3,13,2,Monday,26,10,2,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,3,12,58,Monday,26,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,FALSE,UPDATES,3,12,42,Monday,26,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,3,12,34,Monday,26,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,FALSE,UPDATES,2,11,57,Monday,26,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,9,4,Monday,26,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,8,56,Monday,26,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,8,38,Monday,26,10,5,7.25,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,8,38,Monday,26,10,5,7.25,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,8,26,Monday,26,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,8,14,Monday,26,10,5,7.25,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,8,12,Monday,26,10,5,7.25,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,8,10,Monday,26,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,8,8,Monday,26,10,5,7.25,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,SOCIAL,2,8,8,Monday,26,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,8,4,Monday,26,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,7,54,Monday,26,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,TRUE,PROMOTIONS,2,7,35,Monday,26,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,6,56,Monday,26,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,6,40,Monday,26,10,2,3,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,UPDATES,2,6,37,Monday,26,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,UPDATES,2,6,37,Monday,26,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,6,36,Monday,26,10,2,3,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,UPDATES,2,7,17,Monday,26,10,2,77,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,6,2,Monday,26,10,2,584,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,UPDATES,2,11,8,Monday,26,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,UPDATES,1,5,59,Monday,26,10,2,77,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,UPDATES,1,3,30,Monday,26,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,SOCIAL,1,2,49,Monday,26,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,SOCIAL,3,17,42,Sunday,25,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,PROMOTIONS,4,20,1,Sunday,25,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,TRUE,FALSE,PROMOTIONS,4,22,36,Sunday,25,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
SENT,FALSE,FALSE,FORUMS,2,8,29,Sunday,25,10,3,3407.5,0,698cbd68bdc2ef08f42984a78c6fd923,1
RECEIVED,FALSE,FALSE,SOCIAL,3,14,42,Sunday,25,10,1,0,0,698cbd68bdc2ef08f42984a78c6fd923,1
